Stakes,Response,Model,Sequence,Order_in_Sequence,Framing,Temperature
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
100,0,4,1,1,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
200,0,4,1,2,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
400,0,4,1,3,1,0
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,1,4,1,1,1,1
100,1,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,1,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,1,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,1,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,1,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,1,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,1,4,1,1,1,1
100,1,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,1,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,0,4,1,1,1,1
100,1,4,1,1,1,1
100,0,4,1,1,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,1,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
200,0,4,1,2,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
400,0,4,1,3,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,1,1,1,1,1,1
100,0,1,1,1,1,1
100,1,1,1,1,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,1,1,1,2,1,1
200,0,1,1,2,1,1
200,1,1,1,2,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,1,1,1,3,1,1
400,0,1,1,3,1,1
400,1,1,1,3,1,1
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
100,1,1,1,1,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
200,1,1,1,2,1,0
